guess,clue,literal_score,pragmatic_score,wordpair
clay-foot,praying,0.004883897225297089,0.005263157841337634,piety-bless
clay-bond,praying,0.004898196838748237,0.005263157885884349,piety-bless
clay-reliable,praying,0.004885633884655767,0.0052631578367418295,piety-bless
clay-banjo,praying,0.004861095613210714,0.005263157848968335,piety-bless
clay-smell,praying,0.004870177103337749,0.0052631578500187985,piety-bless
clay-tide,praying,0.0048639171907050634,0.005263157827949118,piety-bless
clay-oregano,praying,0.004853437085498997,0.005263157848911254,piety-bless
clay-suggest,praying,0.004870281862589108,0.005263157827750555,piety-bless
clay-prophet,praying,0.005938571546735295,0.005263157914326174,piety-bless
clay-piety,praying,0.006223043305676303,0.005263158010312678,piety-bless
clay-bless,praying,0.006081047576916318,0.005263157981331002,piety-bless
lieutenant-fuzzy,praying,0.004845162948615208,0.00526315787163889,piety-bless
lieutenant-temperature,praying,0.004844078318910593,0.005263157845425438,piety-bless
lieutenant-rebellion,praying,0.004872896312702353,0.005263157912237391,piety-bless
lieutenant-apex,praying,0.004839621901908944,0.005263157859841824,piety-bless
lieutenant-mark,praying,0.004891961425489254,0.005263157846077303,piety-bless
lieutenant-foot,praying,0.004869876633222871,0.005263157858189264,piety-bless
lieutenant-bond,praying,0.004883977441343106,0.005263157903935044,piety-bless
lieutenant-reliable,praying,0.004871589172380212,0.005263157853300575,piety-bless
lieutenant-banjo,praying,0.004847391084350026,0.005263157866287952,piety-bless
lieutenant-smell,praying,0.004856346831254223,0.005263157867308373,piety-bless
lieutenant-tide,praying,0.00485017361377669,0.005263157845474321,piety-bless
lieutenant-oregano,praying,0.004839838453725671,0.005263157866212302,piety-bless
lieutenant-suggest,praying,0.004856450138921414,0.005263157843782724,piety-bless
lieutenant-prophet,praying,0.005908745750675288,0.005263157932433802,piety-bless
lieutenant-piety,praying,0.006188588865288311,0.005263158030477088,piety-bless
lieutenant-bless,praying,0.006048921631807828,0.005263158001195827,piety-bless
fuzzy-temperature,praying,0.004844229500126436,0.005263157844648096,piety-bless
fuzzy-rebellion,praying,0.004873051972470301,0.00526315791748759,piety-bless
fuzzy-apex,praying,0.004839772392453506,0.0052631578605241034,piety-bless
fuzzy-mark,praying,0.004892120059740369,0.005263157846472808,piety-bless
fuzzy-foot,praying,0.0048700318227157865,0.005263157858321614,piety-bless
fuzzy-bond,praying,0.004884134828834394,0.005263157906844621,piety-bless
fuzzy-reliable,praying,0.004871744628549934,0.005263157853947811,piety-bless
fuzzy-banjo,praying,0.004847542779319017,0.005263157867365732,piety-bless
fuzzy-smell,praying,0.004856499916509127,0.005263157867929728,piety-bless
fuzzy-tide,praying,0.004850325740484981,0.005263157845230783,piety-bless
fuzzy-oregano,praying,0.0048399889778204565,0.005263157866986491,piety-bless
fuzzy-suggest,praying,0.004856603240225693,0.00526315784395233,piety-bless
fuzzy-prophet,praying,0.005909075530306267,0.005263157936514703,piety-bless
fuzzy-piety,praying,0.006188969725740476,0.005263158038547805,piety-bless
fuzzy-bless,praying,0.006049276797822119,0.005263158007896173,piety-bless
temperature-rebellion,praying,0.004871936282372777,0.005263157886038938,piety-bless
temperature-apex,praying,0.004838693749899417,0.005263157835457335,piety-bless
temperature-mark,praying,0.004890983051754866,0.005263157821161966,piety-bless
temperature-foot,praying,0.004868919503047344,0.005263157833439681,piety-bless
temperature-bond,praying,0.0048830067562726336,0.005263157876057264,piety-bless
temperature-reliable,praying,0.004870630397626843,0.005263157828885833,piety-bless
temperature-banjo,praying,0.0048464555047062225,0.005263157840840657,piety-bless
temperature-smell,praying,0.004855402677787028,0.005263157841837192,piety-bless
temperature-tide,praying,0.004849235371617088,0.005263157820005849,piety-bless
temperature-oregano,praying,0.004838910094813226,0.005263157840920088,piety-bless
temperature-suggest,praying,0.004855505886478604,0.005263157820242942,piety-bless
temperature-prophet,praying,0.005906712011503525,0.0052631579038217614,piety-bless
temperature-piety,praying,0.006186240160754409,0.005263157996512902,piety-bless
temperature-bless,praying,0.006046731358509891,0.005263157968460723,piety-bless
rebellion-apex,praying,0.004867352307230957,0.0052631579023271315,piety-bless
rebellion-mark,praying,0.004921196006506906,0.005263157889099817,piety-bless
rebellion-foot,praying,0.004898474916916018,0.005263157901038558,piety-bless
rebellion-bond,praying,0.004912981721416718,0.005263157954898408,piety-bless
rebellion-reliable,praying,0.004900236713287457,0.005263157895960441,piety-bless
rebellion-banjo,praying,0.00487534393285017,0.005263157909873267,piety-bless
rebellion-smell,praying,0.0048845564575949706,0.005263157911503967,piety-bless
rebellion-tide,praying,0.004878206201110913,0.00526315788831483,piety-bless
rebellion-oregano,praying,0.004867575055293872,0.005263157910000563,piety-bless
rebellion-suggest,praying,0.004884662729540767,0.0052631578842017145,piety-bless
rebellion-prophet,praying,0.005969650745773819,0.0052631579853410744,piety-bless
rebellion-piety,praying,0.006258964569010625,0.005263158096540986,piety-bless
rebellion-bless,praying,0.006114532517351145,0.0052631580637917804,piety-bless
apex-mark,praying,0.004886311530340836,0.005263157835559234,piety-bless
apex-foot,praying,0.004864349369378661,0.005263157847772151,piety-bless
apex-bond,praying,0.004878371929852061,0.0052631578922150216,piety-bless
apex-reliable,praying,0.004866052414929924,0.005263157843198317,piety-bless
apex-banjo,praying,0.004841988225547742,0.005263157855678944,piety-bless
apex-smell,praying,0.004850894478021522,0.005263157856795486,piety-bless
apex-tide,praying,0.0048447553849408406,0.005263157835158593,piety-bless
apex-oregano,praying,0.004834477278520867,0.0052631578557797605,piety-bless
apex-suggest,praying,0.004850997214330073,0.005263157833998252,piety-bless
apex-prophet,praying,0.005897005394577943,0.005263157920152289,piety-bless
apex-piety,praying,0.006175031423416549,0.005263158015447711,piety-bless
apex-bless,praying,0.006036278177201432,0.005263157986883214,piety-bless
mark-foot,praying,0.004918029835597129,0.00526315783340679,piety-bless
mark-bond,praying,0.004932815347975357,0.005263157877968177,piety-bless
mark-reliable,praying,0.004919825444662642,0.0052631578283197315,piety-bless
mark-banjo,praying,0.0048944558257844025,0.005263157841162003,piety-bless
mark-smell,praying,0.0049038445948035286,0.005263157842726886,piety-bless
mark-tide,praying,0.004897372823199936,0.0052631578203234265,piety-bless
mark-oregano,praying,0.0048865385309809755,0.005263157841904245,piety-bless
mark-suggest,praying,0.004903952901396546,0.005263157819054637,piety-bless
mark-prophet,praying,0.0060114504928783586,0.005263157907571318,piety-bless
mark-piety,praying,0.0063073068848080085,0.0052631580058480325,piety-bless
mark-bless,praying,0.006159582143652456,0.005263157976265686,piety-bless
foot-bond,praying,0.004909840544624995,0.005263157890841436,piety-bless
foot-reliable,praying,0.004897134251380522,0.005263157841263979,piety-bless
foot-banjo,praying,0.004872316857308936,0.005263157853767822,piety-bless
foot-smell,praying,0.004881501517856756,0.005263157854802675,piety-bless
foot-tide,praying,0.004875170472816816,0.005263157833108148,piety-bless
foot-oregano,praying,0.004864571445085009,0.005263157853983441,piety-bless
foot-suggest,praying,0.00488160746812948,0.00526315783200012,piety-bless
foot-prophet,praying,0.005963041964770447,0.005263157919369046,piety-bless
foot-piety,praying,0.00625132454508053,0.005263158015951525,piety-bless
foot-bless,praying,0.0061074114109542785,0.005263157986940369,piety-bless
bond-reliable,praying,0.004911621980493357,0.00526315788457237,piety-bless
bond-banjo,praying,0.004886452233624617,0.005263157900196675,piety-bless
bond-smell,praying,0.0048957671287910565,0.005263157901380209,piety-bless
bond-tide,praying,0.004889346291091058,0.005263157877973576,piety-bless
bond-oregano,praying,0.004878597148031468,0.005263157899991563,piety-bless
bond-suggest,praying,0.004895874582543572,0.005263157873746386,piety-bless
bond-prophet,praying,0.005993930191150788,0.005263157975228327,piety-bless
bond-piety,praying,0.0062870400601660855,0.005263158086711334,piety-bless
bond-bless,praying,0.0061406976696821505,0.005263158053438084,piety-bless
reliable-banjo,praying,0.004874033590517854,0.005263157849056619,piety-bless
reliable-smell,praying,0.004883234051874899,0.005263157850167883,piety-bless
reliable-tide,praying,0.004876892112701238,0.0052631578286669155,piety-bless
reliable-oregano,praying,0.004866274871906938,0.0052631578493714404,piety-bless
reliable-suggest,praying,0.004883340184556997,0.005263157827024808,piety-bless
reliable-prophet,praying,0.005966789581506694,0.005263157913911879,piety-bless
reliable-piety,praying,0.006255656838239261,0.0052631580102759645,piety-bless
reliable-bless,praying,0.006111449499768402,0.005263157981243253,piety-bless
banjo-smell,praying,0.0048587539618654765,0.005263157863101044,piety-bless
banjo-tide,praying,0.004852565669314591,0.005263157841074198,piety-bless
banjo-oregano,praying,0.0048422053050070045,0.005263157862114409,piety-bless
banjo-suggest,praying,0.004858857521941594,0.005263157839154345,piety-bless
banjo-prophet,praying,0.005913932171700337,0.00526315792919604,piety-bless
banjo-piety,praying,0.0061945788834460135,0.005263158028895932,piety-bless
banjo-bless,praying,0.006054507422075451,0.005263157999048137,piety-bless
smell-tide,praying,0.004861568861095572,0.005263157841852464,piety-bless
smell-oregano,praying,0.004851113545242648,0.005263157862035454,piety-bless
smell-suggest,praying,0.004867918457422451,0.005263157840555,piety-bless
smell-prophet,praying,0.0059334706305908674,0.005263157930013279,piety-bless
smell-piety,praying,0.006217149520017558,0.005263158028830969,piety-bless
smell-bless,praying,0.0060755526847362734,0.005263157999168897,piety-bless
tide-oregano,praying,0.004844973081682366,0.005263157840882121,piety-bless
tide-suggest,praying,0.004861672716465175,0.005263157819570759,piety-bless
tide-prophet,praying,0.005919999685691709,0.005263157906693657,piety-bless
tide-piety,praying,0.00620158719787688,0.005263158003791337,piety-bless
tide-bless,praying,0.006061042475424449,0.005263157974040678,piety-bless
oregano-suggest,praying,0.004851216304497644,0.005263157839758212,piety-bless
oregano-prophet,praying,0.00589747690819262,0.005263157928381424,piety-bless
oregano-piety,praying,0.006175575861059118,0.005263158026229239,piety-bless
oregano-bless,praying,0.0060367859356397465,0.005263157996892064,piety-bless
suggest-prophet,praying,0.00593369617909927,0.005263157901713675,piety-bless
suggest-piety,praying,0.006217410116050407,0.005263157993951319,piety-bless
suggest-bless,praying,0.006075795648592249,0.005263157966042336,piety-bless
prophet-piety,praying,0.009150377319255477,0.005263158112474863,piety-bless
prophet-bless,praying,0.008784642234785962,0.0052631580798194145,piety-bless
piety-bless,praying,0.009583025932830457,0.005263158208183732,piety-bless
spot-haunted,masses,0.005149293014124637,0.005263157846560188,piety-bless
spot-clay,masses,0.005135750189831749,0.005263157838315616,piety-bless
spot-lieutenant,masses,0.00515739772216843,0.005263157855678625,piety-bless
spot-fuzzy,masses,0.005200061130020825,0.005263157855226999,piety-bless
spot-temperature,masses,0.005100583965079248,0.005263157830650746,piety-bless
spot-rebellion,masses,0.00529594736901348,0.005263157898788925,piety-bless
spot-apex,masses,0.0051284295550436156,0.005263157845128988,piety-bless
spot-mark,masses,0.005157676151149774,0.0052631578292437805,piety-bless
spot-foot,masses,0.005142043439775766,0.005263157842894785,piety-bless
spot-bond,masses,0.005298700900698779,0.00526315788853357,piety-bless
spot-reliable,masses,0.005140957383039783,0.005263157838134267,piety-bless
spot-banjo,masses,0.005174079310223441,0.00526315785117228,piety-bless
spot-smell,masses,0.005166190962943624,0.005263157852113304,piety-bless
spot-tide,masses,0.005145346430408674,0.005263157830043639,piety-bless
spot-oregano,masses,0.00515580310745686,0.005263157851305312,piety-bless
spot-suggest,masses,0.005095411782734427,0.005263157829191042,piety-bless
spot-prophet,masses,0.0053221270618987555,0.005263157917388688,piety-bless
spot-piety,masses,0.005542807230360826,0.005263158015147591,piety-bless
spot-bless,masses,0.005487063710103297,0.005263157985745746,piety-bless
haunted-clay,masses,0.005131216879602525,0.0052631578445307935,piety-bless
haunted-lieutenant,masses,0.005152770647305862,0.005263157861631658,piety-bless
haunted-fuzzy,masses,0.005195248350829477,0.005263157862170407,piety-bless
haunted-temperature,masses,0.005096202306968569,0.005263157836729022,piety-bless
haunted-rebellion,masses,0.005290712852338063,0.005263157904865694,piety-bless
haunted-apex,masses,0.005123927882842253,0.005263157851238558,piety-bless
haunted-mark,masses,0.005153047868260699,0.005263157837115408,piety-bless
haunted-foot,masses,0.005137482903020577,0.005263157849420518,piety-bless
haunted-bond,masses,0.005293454184675858,0.0052631578944444595,piety-bless
haunted-reliable,masses,0.005136401546785429,0.005263157844575318,piety-bless
haunted-banjo,masses,0.005169379767673644,0.005263157857277244,piety-bless
haunted-smell,masses,0.005161525711756073,0.00526315785846476,piety-bless
haunted-tide,masses,0.005140771593332328,0.005263157836737193,piety-bless
haunted-oregano,masses,0.005151182950194257,0.0052631578574947385,piety-bless
haunted-suggest,masses,0.005091052359324177,0.0052631578353301385,piety-bless
haunted-prophet,masses,0.005316776359554122,0.005263157923046645,piety-bless
haunted-piety,masses,0.005536459807182307,0.005263158020332839,piety-bless
haunted-bless,masses,0.005480970949478803,0.005263157991144504,piety-bless
clay-lieutenant,masses,0.0051391833982827725,0.00526315785367689,piety-bless
clay-fuzzy,masses,0.005181116577446455,0.005263157853396092,piety-bless
clay-temperature,masses,0.005083334748639518,0.0052631578287439746,piety-bless
clay-rebellion,masses,0.005275344636095016,0.005263157896048675,piety-bless
clay-apex,masses,0.005110708369164777,0.005263157843286048,piety-bless
clay-mark,masses,0.0051394570768879344,0.0052631578287978265,piety-bless
clay-foot,masses,0.005124090769915204,0.005263157841337634,piety-bless
clay-bond,masses,0.0052780502062441245,0.005263157885884349,piety-bless
clay-reliable,masses,0.005123023197642434,0.0052631578367418295,piety-bless
clay-banjo,masses,0.005155580022173077,0.005263157848968335,piety-bless
clay-smell,masses,0.005147826517624725,0.0052631578500187985,piety-bless
clay-tide,masses,0.005127337525513326,0.005263157827949118,piety-bless
clay-oregano,masses,0.005137615985996957,0.005263157848911254,piety-bless
clay-suggest,masses,0.005078250009200073,0.005263157827750555,piety-bless
clay-prophet,masses,0.005301067555098476,0.005263157914326174,piety-bless
clay-piety,masses,0.0055178299273189214,0.005263158010312678,piety-bless
clay-bless,masses,0.005463087285292276,0.005263157981331002,piety-bless
lieutenant-fuzzy,masses,0.005203706125725472,0.00526315787163889,piety-bless
lieutenant-temperature,masses,0.005103902253963997,0.005263157845425438,piety-bless
lieutenant-rebellion,masses,0.005299911990035654,0.005263157912237391,piety-bless
lieutenant-apex,masses,0.005131838788377421,0.005263157859841824,piety-bless
lieutenant-mark,masses,0.005161181330352837,0.005263157846077303,piety-bless
lieutenant-foot,masses,0.00514549728046817,0.005263157858189264,piety-bless
lieutenant-bond,masses,0.005302674767751723,0.005263157903935044,piety-bless
